time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-08-04T20:38:32.878Z,51.5287,-177.2199,29,1.7,ml,,,,0.43,ak,ak0209z7r6z4,2020-08-19T20:56:06.208Z,"55 km SW of Adak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-08-04T20:30:32.360Z,61.30966667,-152.2488333,-2.41,-0.46,ml,8,121,,0.09,av,av91001673,2020-08-06T02:44:34.420Z,"65 km WNW of Beluga, Alaska",earthquake,0.38,1.67,0.136565742,9,reviewed,av,av
2020-08-04T20:28:31.145Z,54.6435,-161.2061,25.5,1.6,ml,,,,0.45,ak,ak0209z7p1lr,2020-08-19T20:56:05.660Z,"85 km ESE of King Cove, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2020-08-04T20:28:16.440Z,38.1457,-118.0128,1.7,1.4,ml,9,187.4,0.04,0.08,nn,nn00765668,2020-08-04T20:50:09.479Z,"28 km SSE of Mina, Nevada",earthquake,,8.5,,,automatic,nn,nn
2020-08-04T20:27:36.730Z,19.25583267,-155.3818359,31.63999939,1.79999995,md,39,138,,0.100000001,hv,hv72075487,2020-08-04T20:32:44.840Z,"11 km ENE of Pāhala, Hawaii",earthquake,0.62,0.899999976,0.649999976,7,automatic,hv,hv
2020-08-04T20:26:47.400Z,35.9706667,-120.5268333,9.8,0.8,md,25,58,0.01387,0.06,nc,nc73438301,2020-08-05T08:14:02.587Z,"12km NW of Parkfield, CA",earthquake,0.35,0.32,0.041,7,reviewed,nc,nc
2020-08-04T20:09:12.641Z,62.9987,-150.629,91.1,1.3,ml,,,,0.4,ak,ak0209z7kxnm,2020-08-19T20:54:50.338Z,"56 km N of Petersville, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-08-04T20:06:36.060Z,36.78166667,-98.382,5.15,1.59,ml,28,156,0.283444379,0.14,ok,ok2020pgem,2020-08-05T19:44:37.947Z,"3 km NW of Cherokee, Oklahoma",earthquake,,0.5,0.29,5,reviewed,ok,ok
2020-08-04T20:00:50.516Z,38.1483,-118.0076,4.2,1.7,ml,26,106.99,0.037,0.167,nn,nn00765665,2020-08-05T02:20:59.200Z,"28 km SSE of Mina, Nevada",earthquake,,0.9,0.47,13,reviewed,nn,nn
2020-08-04T19:56:27.440Z,33.874,-117.508,2.86,0.9,ml,14,83,0.04418,0.12,ci,ci39330431,2020-08-05T23:43:56.456Z,"1km ESE of Home Gardens, CA",quarry blast,0.28,0.39,0.086,12,reviewed,ci,ci
2020-08-04T19:43:46.180Z,66.3399,-157.3286,5.9,1.4,ml,,,,0.29,ak,ak0209z76v0a,2020-08-19T20:54:54.023Z,"61 km S of Shungnak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-08-04T19:41:37.386Z,59.7938,-153.2876,122.6,2.1,ml,,,,0.45,ak,ak0209z76ewa,2020-08-19T20:54:53.338Z,"45 km E of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-08-04T19:38:25.460Z,38.1691,-117.7725,5.4,2.1,ml,25,67.47,0.062,0.1568,nn,nn00765662,2020-08-05T02:20:52.440Z,"38 km SE of Mina, Nevada",earthquake,,1.7,0.39,9,reviewed,nn,nn
2020-08-04T19:37:13.180Z,37.5053333,-118.8538333,3.8,0.55,md,8,293,0.0868,0.07,nc,nc73438281,2020-08-04T22:41:03.712Z,"17km WSW of Toms Place, CA",earthquake,0.9,2.56,0.115,8,reviewed,nc,nc
2020-08-04T19:36:51.270Z,34.757,-98.39633333,0,1.46,ml,14,167,0.23125462,0.41,ok,ok2020pgdm,2020-08-04T19:44:50.418Z,"9 km WSW of Elgin, Oklahoma",quarry blast,,1.4,0.23,9,reviewed,ok,ok
2020-08-04T19:36:19.540Z,37.3615,-114.1933333,12.8,1.61,md,12,123,0.286,0.27,uu,uu60404827,2020-08-04T21:25:35.540Z,"39 km SE of Caliente, Nevada",earthquake,0.87,1.06,0.212,8,reviewed,uu,uu
2020-08-04T19:35:17.660Z,63.2357,-150.6685,129.5,2.4,ml,,,,0.42,ak,ak0209z753ck,2020-08-19T20:54:49.556Z,"62 km ESE of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-08-04T19:35:16.980Z,35.859,-117.68,8.52,0.64,ml,13,103,0.08538,0.1,ci,ci39330423,2020-08-05T23:06:53.130Z,"22km ESE of Little Lake, CA",earthquake,0.27,0.62,0.192,4,reviewed,ci,ci
2020-08-04T19:32:39.323Z,0.5707,126.3084,35.81,4.9,mb,,84,1.076,0.84,us,us6000b9cq,2020-08-04T20:00:39.040Z,"122 km WSW of Ternate, Indonesia",earthquake,8.5,8.9,0.1,34,reviewed,us,us
2020-08-04T19:31:52.680Z,37.6333333,-118.9263333,5.44,0.63,md,18,62,0.01998,0.05,nc,nc73438276,2020-08-05T18:14:06.409Z,"5km E of Mammoth Lakes, CA",earthquake,0.24,0.48,0.116,13,reviewed,nc,nc
2020-08-04T19:29:15.425Z,65.4911,-148.1238,11.3,2,ml,,,,0.5,ak,ak0209z73smb,2020-08-19T20:54:48.893Z,"19 km E of Livengood, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-08-04T19:18:31.271Z,63.5007,-150.1948,138.2,1.2,ml,,,,0.49,ak,ak0209z71h07,2020-08-19T20:54:48.362Z,"63 km W of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-08-04T19:17:52.613Z,13.3527,-91.952,11.83,5.8,mww,,50,1.191,1.16,us,us6000b9cc,2020-08-10T14:27:14.555Z,"104 km S of Champerico, Guatemala",earthquake,6.2,3.8,0.048,42,reviewed,us,us
2020-08-04T19:15:47.700Z,38.2155,-118.5973,6.8,1.3,ml,10,212.59,0.1,0.42,nn,nn00765655,2020-08-04T19:25:09.433Z,"34 km S of Hawthorne, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-08-04T19:14:36.830Z,38.156,-117.9592,11.3,1.8,ml,14,85.38,0.027,0.15,nn,nn00765651,2020-08-04T19:17:51.735Z,"29 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-08-04T19:13:45.680Z,38.8406677,-122.8276672,1.86,0.57,md,9,104,0.00645,0.01,nc,nc73438261,2020-08-04T19:40:06.973Z,"9km WNW of Cobb, CA",earthquake,0.48,0.88,,1,automatic,nc,nc
2020-08-04T19:10:37.930Z,37.478,-118.8395,3.49,2.11,md,28,117,0.1121,0.05,nc,nc73438256,2020-08-05T19:13:02.809Z,"17km WSW of Toms Place, CA",earthquake,0.29,1.38,0.248,25,reviewed,nc,nc
2020-08-04T19:09:02.877Z,67.8022,-149.3752,9.6,0.6,ml,,,,0.41,ak,ak0209z6zh5m,2020-08-25T15:50:04.986Z,"53 km NE of Wiseman, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-08-04T19:07:09.892Z,62.9866,-149.7104,84.3,1.1,ml,,,,0.35,ak,ak0209z6z2hs,2020-08-19T20:54:47.355Z,"59 km SW of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-08-04T19:04:22.930Z,35.7956667,-117.6121667,4.58,0.52,ml,13,79,0.1248,0.16,ci,ci39330399,2020-08-05T16:52:05.582Z,"19km W of Searles Valley, CA",earthquake,0.27,0.78,0.082,6,reviewed,ci,ci
2020-08-04T19:01:25.210Z,35.8403333,-117.6498333,14.98,0.8,ml,18,113,0.09873,0.21,ci,ci39330375,2020-08-05T22:59:55.069Z,"24km WNW of Searles Valley, CA",earthquake,0.45,0.64,0.122,9,reviewed,ci,ci
2020-08-04T19:01:11.792Z,38.1448,-118.0041,4.9,2.1,ml,25,61.07,0.036,0.1243,nn,nn00765646,2020-08-04T20:51:29.868Z,California-Nevada border region,earthquake,,0.8,0.57,13,reviewed,nn,nn
2020-08-04T19:01:11.520Z,48.4445,-123.5131667,-0.24,1.04,ml,4,198,0.1291,0.4,uw,uw61665786,2020-08-04T20:57:34.470Z,"0 km SW of Langford, Canada",explosion,1.19,31.61,0.22678482,3,reviewed,uw,uw
2020-08-04T19:00:24.100Z,32.777,-116.8935,-0.26,1.46,ml,34,88,0.05833,0.26,ci,ci39330367,2020-08-04T20:40:12.411Z,"5km NE of Rancho San Diego, CA",quarry blast,0.47,31.61,0.095,6,reviewed,ci,ci
2020-08-04T18:59:52.690Z,35.062,-118.2198333,-0.8,1.13,ml,14,127,0.1227,0.19,ci,ci39330391,2020-08-05T16:37:10.008Z,"4km WNW of Mojave, CA",quarry blast,0.64,31.61,0.128,10,reviewed,ci,ci
2020-08-04T18:59:06.077Z,38.1453,-118.0054,5,1.8,ml,15,107.22,0.037,0.161,nn,nn00765644,2020-08-04T19:31:08.445Z,"28 km SSE of Mina, Nevada",earthquake,,1.1,0.49,13,reviewed,nn,nn
2020-08-04T18:58:19.630Z,35.7966667,-117.6201667,4.92,0.58,ml,17,78,0.1182,0.13,ci,ci39330383,2020-08-05T16:33:21.108Z,"20km W of Searles Valley, CA",earthquake,0.2,0.53,0.089,8,reviewed,ci,ci
2020-08-04T18:55:05.570Z,38.172,-117.9073,10.3,0.8,ml,12,137.22,0.018,0.09,nn,nn00765643,2020-08-04T19:00:08.685Z,"29 km SE of Mina, Nevada",earthquake,,1.9,,,automatic,nn,nn
2020-08-04T18:51:25.970Z,19.39416695,-155.3718262,5.880000114,1.76999998,md,42,61,,0.219999999,hv,hv72075302,2020-08-04T18:54:58.750Z,"15 km WSW of Volcano, Hawaii",earthquake,0.41,1.05999994,0.800000012,27,automatic,hv,hv
2020-08-04T18:45:02.032Z,54.7002,-160.7392,25.6,1.6,ml,,,,0.56,ak,ak0209z6lrff,2020-08-19T20:54:52.845Z,"72 km SSW of Sand Point, Alaska",earthquake,,2,,,reviewed,ak,ak
2020-08-04T18:43:04.120Z,19.463,-155.6111667,-1.66,1.32,md,26,65,,0.15,hv,hv72075277,2020-08-06T03:39:08.270Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.2,0.19,0.192815377,14,reviewed,hv,hv
2020-08-04T18:40:35.879Z,60.8009,-151.1277,64.9,1.6,ml,,,,0.53,ak,ak0209z6krh5,2020-08-19T20:54:46.804Z,"15 km NE of Nikiski, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-08-04T18:40:04.520Z,38.2424,38.7645,10,4.5,mwr,,75,0.913,1.29,us,us6000b9bt,2020-08-05T08:30:10.712Z,"24 km WSW of Doğanyol, Turkey",earthquake,3.3,1.9,0.073,18,reviewed,us,us
2020-08-04T18:38:13.790Z,53.86766667,-166.7666667,7.46,-0.25,ml,5,114,,0.17,av,av91001668,2020-08-06T02:41:49.750Z,"14 km W of Dutch Harbor, Alaska",earthquake,0.59,1.52,0.17542422,5,reviewed,av,av
2020-08-04T18:38:01.440Z,53.86266667,-166.7526667,8.43,0.22,ml,6,105,,0.19,av,av91108006,2020-08-06T02:39:53.200Z,"14 km WSW of Dutch Harbor, Alaska",earthquake,0.55,1.21,0.220926494,6,reviewed,av,av
2020-08-04T18:35:19.990Z,33.8626667,-117.8573333,7.67,1.12,ml,28,91,0.05497,0.19,ci,ci39330303,2020-08-05T00:07:05.396Z,"2km SE of Placentia, CA",earthquake,0.3,0.43,0.19,21,reviewed,ci,ci
2020-08-04T18:31:47.310Z,53.86333333,-166.7515,8.16,0.2,ml,6,106,,0.17,av,av91108001,2020-08-06T02:35:37.120Z,"14 km WSW of Dutch Harbor, Alaska",earthquake,0.51,1.13,0.348713617,6,reviewed,av,av
2020-08-04T18:30:22.610Z,38.1353,-118.147,2.3,0.9,ml,11,180.77,0.097,0.04,nn,nn00765640,2020-08-04T18:36:48.584Z,"28 km S of Mina, Nevada",earthquake,,9,,,automatic,nn,nn
2020-08-04T18:23:37.800Z,35.6408333,-117.4798333,8.55,1.11,ml,23,129,0.05609,0.09,ci,ci39330279,2020-08-05T22:55:48.023Z,"16km SSW of Searles Valley, CA",earthquake,0.21,0.44,0.267,13,reviewed,ci,ci
2020-08-04T18:16:36.090Z,38.1975,-117.7622,11.8,0.6,ml,9,151.74,0.043,0.01,nn,nn00765639,2020-08-04T18:32:07.783Z,"37 km SE of Mina, Nevada",earthquake,,5.5,,,automatic,nn,nn
2020-08-04T18:15:21.670Z,33.0481667,-114.9673333,-0.2,1.41,ml,15,61,0.07628,0.25,ci,ci39330263,2020-08-05T15:59:15.568Z,"44km NNW of Los Algodones, B.C., MX",quarry blast,0.56,31.61,0.121,6,reviewed,ci,ci
2020-08-04T18:15:10.769Z,54.7312,-161.2086,25.6,1.5,ml,,,,0.3,ak,ak0209z6fcmc,2020-08-19T20:54:52.334Z,"80 km ESE of King Cove, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2020-08-04T18:14:40.030Z,35.989,-117.3738333,2.08,0.21,ml,7,196,0.116,0.11,ci,ci39330255,2020-08-05T16:15:44.837Z,"25km N of Searles Valley, CA",earthquake,1.07,1,0.062,2,reviewed,ci,ci
2020-08-04T18:06:09.960Z,19.45916748,-155.5984955,-1.090000033,1.75999999,md,10,86,,0.180000007,hv,hv72075207,2020-08-04T18:09:35.700Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.289999992,0.810000002,7,automatic,hv,hv
2020-08-04T18:02:54.720Z,38.1662,-117.8698,8.3,0.9,ml,10,92.22,0.014,0.04,nn,nn00765638,2020-08-04T18:07:28.558Z,"32 km SE of Mina, Nevada",earthquake,,6.4,,,automatic,nn,nn
2020-08-04T17:59:18.768Z,36.0697,69.1545,45,4.4,mb,,41,1.528,0.88,us,us6000b9as,2020-08-04T18:24:39.040Z,"1 km ENE of Nahrīn, Afghanistan",earthquake,5.1,8.3,0.074,61,reviewed,us,us
2020-08-04T17:54:55.882Z,54.6179,-160.6984,15.7,1.7,ml,,,,0.96,ak,ak0209z62df8,2020-08-19T20:54:51.836Z,"81 km S of Sand Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-08-04T17:51:37.060Z,38.1582,-118.0125,3,1.1,ml,10,127.25,0.038,0.07,nn,nn00765635,2020-08-04T18:05:09.138Z,"27 km SSE of Mina, Nevada",earthquake,,2.5,,,automatic,nn,nn
2020-08-04T17:50:58.575Z,-5.7764,148.3281,172.48,5.4,mww,,28,3.786,1.11,us,us6000b9am,2020-08-05T17:52:50.850Z,"101 km NNE of Finschhafen, Papua New Guinea",earthquake,6.4,4.6,0.065,23,reviewed,us,us
2020-08-04T17:46:30.110Z,53.34033333,-168.1438333,20.92,-0.01,ml,7,163,,0.16,av,av91001658,2020-08-06T02:32:09.410Z,"65 km NE of Nikolski, Alaska",earthquake,0.88,1.45,0.083673464,7,reviewed,av,av
2020-08-04T17:46:21.250Z,34.0138333,-116.733,16.53,0.6,ml,20,75,0.06565,0.12,ci,ci39330231,2020-08-05T16:20:16.915Z,"12km NNE of Cabazon, CA",earthquake,0.22,0.46,0.13,7,reviewed,ci,ci
2020-08-04T17:44:10.356Z,55.515,-160.6604,84.5,1.7,ml,,,,0.23,ak,ak0209z604qz,2020-08-19T20:54:51.361Z,"22 km NNW of Sand Point, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-08-04T17:43:08.300Z,36.20666667,-95.846,0,1.32,ml,31,130,0.208759034,0.3,ok,ok2020pfzt,2020-08-05T19:07:00.191Z,"7 km S of Owasso, Oklahoma",quarry blast,,0.5,0.16,10,reviewed,ok,ok
2020-08-04T17:38:17.640Z,38.1533,-117.8423,2.6,1.4,ml,14,80.7,0.018,0.1,nn,nn00765632,2020-08-04T17:52:29.475Z,"35 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-08-04T17:30:44.691Z,54.7514,-161.186,22.6,1.4,ml,,,,0.31,ak,ak0209z5x7dh,2020-08-19T20:54:50.886Z,"78 km SSW of Sand Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-08-04T17:25:06.899Z,31.6382,-104.2959,12.68,2.9,ml,,59,0.135,0.43,us,us6000b9a4,2020-08-04T17:42:13.040Z,western Texas,earthquake,1.3,5.4,0.059,76,reviewed,us,us
2020-08-04T17:24:01.660Z,38.1633,-117.8918,8,1,ml,9,126.5,0.011,0.08,nn,nn00765629,2020-08-04T17:29:27.922Z,"31 km SE of Mina, Nevada",earthquake,,8.3,,,automatic,nn,nn
2020-08-04T17:22:44.690Z,38.779335,-122.7399979,1.05,0.75,md,12,75,0.004661,0.02,nc,nc73438241,2020-08-04T17:30:04.142Z,"1km E of The Geysers, CA",earthquake,0.25,0.73,0.26,3,automatic,nc,nc
2020-08-04T17:15:37.570Z,36.0565,-120.6791667,5.21,0.73,md,16,176,0.06396,0.06,nc,nc73438236,2020-08-05T15:55:03.471Z,"21km ENE of San Ardo, CA",earthquake,0.94,1.56,0.292,5,reviewed,nc,nc
2020-08-04T16:59:10.354Z,62.9459,-148.7015,72.2,1.9,ml,,,,0.41,ak,ak0209z5hwyn,2020-08-19T20:54:46.198Z,"51 km SSE of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-08-04T16:57:31.280Z,19.48266667,-155.6603333,-0.29,2.6,ml,56,53,,0.15,hv,hv72075107,2020-08-05T13:19:56.040Z,"Island of Hawaii, Hawaii",earthquake,0.24,0.6,0.146268726,23,reviewed,hv,hv
2020-08-04T16:57:12.610Z,47.6035,-123.1375,7.04,0.91,ml,4,301,0.07132,0.01,uw,uw61665741,2020-08-04T20:54:12.510Z,"19 km WSW of Brinnon, Washington",earthquake,0.72,1.02,0.056819399,2,reviewed,uw,uw
2020-08-04T16:52:34.970Z,43.3705,-123.0561667,-0.53,1.58,ml,13,75,0.09322,0.17,uw,uw61665736,2020-08-04T21:02:05.790Z,"8 km NNE of Glide, Oregon",explosion,0.61,31.61,0.225254312,7,reviewed,uw,uw
2020-08-04T16:52:18.610Z,38.1305,-118.0228,1.3,1.1,ml,8,145.46,0.054,0.08,nn,nn00765627,2020-08-04T17:15:47.704Z,"29 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-08-04T16:49:17.797Z,38.1426,-118.0088,5.2,2.4,ml,23,107.88,0.038,0.1584,nn,nn00765624,2020-08-04T18:50:49.133Z,California-Nevada border region,earthquake,,0.8,0.55,10,reviewed,nn,nn
2020-08-04T16:49:03.395Z,38.1375,-118.0113,4.7,1.8,ml,24,108.81,0.039,0.1488,nn,nn00765622,2020-08-04T18:10:13.568Z,"29 km SSE of Mina, Nevada",earthquake,,1,0.38,11,reviewed,nn,nn
2020-08-04T16:46:26.860Z,38.1602,-117.9647,9.9,0.8,ml,12,200.44,0.061,0.09,nn,nn00765620,2020-08-04T16:50:08.626Z,"28 km SSE of Mina, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-08-04T16:40:47.740Z,-29.7482,-178.1868,35.83,4.3,mb,,156,0.549,0.52,us,us6000bbye,2020-08-11T18:32:14.040Z,"Kermadec Islands, New Zealand",earthquake,8.3,12.3,0.218,7,reviewed,us,us
2020-08-04T16:40:22.780Z,33.7011667,-116.7215,15.86,0.48,ml,18,119,0.0117,0.08,ci,ci39330111,2020-08-05T22:50:24.241Z,"4km S of Idyllwild, CA",earthquake,0.25,0.22,0.117,11,reviewed,ci,ci
2020-08-04T16:40:17.954Z,54.7402,-161.2236,13.2,1.5,ml,,,,0.87,ak,ak0209z5dv08,2020-08-19T20:53:01.451Z,"78 km ESE of King Cove, Alaska",earthquake,,1,,,reviewed,ak,ak
2020-08-04T16:37:43.520Z,58.35183333,-155.6681667,4.02,0.1,ml,8,166,,0.17,av,av91001643,2020-08-06T02:25:27.920Z,"68 km ESE of King Salmon, Alaska",earthquake,0.63,1.64,0.247923243,8,reviewed,av,av
2020-08-04T16:37:14.500Z,34.0256667,-117.1185,16.14,1.09,ml,36,61,0.01101,0.17,ci,ci39330103,2020-08-05T22:46:06.307Z,"5km SSE of Mentone, CA",earthquake,0.22,0.51,0.178,19,reviewed,ci,ci
2020-08-04T16:36:26.620Z,38.1145,-118.0042,6.4,1,ml,9,188.71,0.046,0.05,nn,nn00765614,2020-08-04T16:44:28.473Z,"31 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-08-04T16:35:03.814Z,54.72,-160.6462,25.6,1.7,ml,,,,0.63,ak,ak0209z5cr71,2020-08-19T20:53:05.495Z,"69 km S of Sand Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-08-04T16:31:47.520Z,52.11,-176.2001667,5.26,-0.18,ml,4,320,,0.15,av,av91001653,2020-08-06T02:29:33.770Z,"39 km NE of Adak, Alaska",earthquake,1.19,0.87,0.140022883,4,reviewed,av,av
2020-08-04T16:31:18.873Z,-12.5623,166.6146,70,5.6,mww,,48,2.924,1.38,us,us6000b993,2020-08-11T18:20:16.600Z,"177 km NW of Sola, Vanuatu",earthquake,5.4,1.9,0.049,40,reviewed,us,us
2020-08-04T16:30:13.304Z,51.6024,-175.3341,25.6,1.4,ml,,,,0.64,ak,ak0209z5bpci,2020-08-19T20:53:05.012Z,"94 km ESE of Adak, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2020-08-04T16:22:19.410Z,38.1638,-117.8992,5.9,2.6,ml,24,56.48,0.022,0.1515,nn,nn00765611,2020-08-04T17:25:22.040Z,"31 km SE of Mina, Nevada",earthquake,,0.6,0.56,11,reviewed,nn,nn
2020-08-04T16:18:32.848Z,54.8088,-161.1952,22.4,1.4,ml,,,,0.49,ak,ak0209z5969g,2020-08-19T20:53:04.542Z,"73 km SW of Sand Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-08-04T16:16:25.600Z,38.8165016,-122.8085022,1.12,1.15,md,20,42,0.006992,0.03,nc,nc73438216,2020-08-04T18:53:02.654Z,"6km NW of The Geysers, CA",earthquake,0.18,0.45,0.06,4,automatic,nc,nc
2020-08-04T16:09:02.010Z,35.799,-117.5993333,2.19,0.35,ml,8,78,0.1349,0.24,ci,ci37295340,2020-08-04T22:46:59.350Z,"18km WNW of Searles Valley, CA",earthquake,0.51,31.61,0.09,3,reviewed,ci,ci
2020-08-04T16:08:52.000Z,35.8006667,-117.6146667,6.18,0.7,ml,14,77,0.1224,0.14,ci,ci39330031,2020-08-04T22:40:30.483Z,"19km W of Searles Valley, CA",earthquake,0.24,1.11,0.054,9,reviewed,ci,ci
2020-08-04T16:06:38.875Z,-13.4237,172.1719,10,4.3,mb,,102,5.216,0.59,us,us6000bbyc,2020-08-11T17:08:34.040Z,Vanuatu region,earthquake,7.1,1.9,0.217,8,reviewed,us,us
2020-08-04T16:04:30.020Z,51.5157,-176.6737,40,1.5,ml,,,,0.34,ak,ak0209z5660q,2020-08-19T20:53:04.058Z,"39 km S of Adak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-08-04T16:02:09.659Z,63.1813,-151.3474,12.3,0.7,ml,,,,0.67,ak,ak0209z55jp8,2020-08-19T20:53:01.000Z,"44 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-08-04T16:00:53.592Z,-6.984,123.3183,623.2,4.1,mb,,58,1.959,0.68,us,us6000bbyd,2020-08-11T16:41:08.040Z,"218 km NE of Maumere, Indonesia",earthquake,11.8,9.2,0.107,24,reviewed,us,us
2020-08-04T15:59:35.920Z,35.7956667,-117.614,2.46,0.56,ml,15,79,0.1233,0.18,ci,ci39330023,2020-08-05T16:14:29.812Z,"19km W of Searles Valley, CA",earthquake,0.25,0.72,0.055,5,reviewed,ci,ci
2020-08-04T15:58:14.330Z,33.2631667,-116.2883333,10.8,0.72,ml,25,61,0.07595,0.21,ci,ci39330015,2020-08-05T15:36:35.179Z,"8km E of Borrego Springs, CA",earthquake,0.3,0.59,0.115,9,reviewed,ci,ci
2020-08-04T15:54:31.220Z,37.3798333,-118.7806667,11.93,1.27,md,26,156,0.1752,0.04,nc,nc73438211,2020-08-05T00:24:03.335Z,"17km WSW of Round Valley, CA",earthquake,0.34,1.39,0.24,20,reviewed,nc,nc
2020-08-04T15:52:21.409Z,38.1426,-117.8976,5.6,2,ml,27,53.64,0.025,0.121,nn,nn00765607,2020-08-04T19:15:36.279Z,"33 km SE of Mina, Nevada",earthquake,,0.6,0.38,14,reviewed,nn,nn
2020-08-04T15:42:02.390Z,35.8615,-117.6675,12.43,0.02,ml,4,202,0.08733,0.13,ci,ci37295804,2020-08-05T01:11:18.895Z,"23km ESE of Little Lake, CA",earthquake,1.05,0.87,0.057,1,reviewed,ci,ci
2020-08-04T15:41:44.450Z,36.0023333,-117.9491667,3.39,0.84,ml,17,120,0.04795,0.1,ci,ci39329983,2020-08-05T01:15:08.212Z,"5km S of Coso Junction, CA",earthquake,0.2,0.37,0.278,13,reviewed,ci,ci
2020-08-04T15:36:20.199Z,36.36016667,-98.15016667,6.78,1.51,ml,32,82,0.042291701,0.24,ok,ok2020pfvo,2020-08-05T18:34:13.381Z,"3 km SE of Meno, Oklahoma",earthquake,,0.5,0.17,6,reviewed,ok,ok
2020-08-04T15:34:01.320Z,38.1863,-117.957,5.8,0.8,ml,13,96.94,0.03,0.21,nn,nn00765603,2020-08-04T15:40:56.588Z,"26 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-08-04T15:32:34.480Z,19.19866753,-155.4671631,30.20000076,2.13000011,md,43,103,,0.100000001,hv,hv72075022,2020-08-04T15:38:03.980Z,"1 km ESE of Pāhala, Hawaii",earthquake,0.49,0.779999971,1.78999996,14,automatic,hv,hv
2020-08-04T15:31:01.267Z,38.2287,38.7559,10,4.3,mb,,102,0.923,0.85,us,us6000b973,2020-08-11T15:58:48.040Z,"24 km NNE of Sincik, Turkey",earthquake,4.4,1.9,0.113,22,reviewed,us,us
2020-08-04T15:26:25.030Z,40.6116667,-111.3271667,0.06,0.53,md,8,113,0.05597,0.04,uu,uu60404792,2020-08-04T18:01:27.950Z,"3 km W of Francis, Utah",earthquake,0.3,6.85,0.134,6,reviewed,uu,uu
2020-08-04T15:25:23.350Z,40.7303333,-112.0738333,8.85,1.07,ml,16,73,0.02337,0.11,uu,uu60404787,2020-08-04T16:54:32.350Z,"3 km NE of Magna, Utah",earthquake,0.31,0.64,0.216,2,reviewed,uu,uu
2020-08-04T15:24:31.410Z,38.1527,-118.0025,5.4,0.9,ml,10,179.07,0.034,0.09,nn,nn00765599,2020-08-04T15:35:08.171Z,"27 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-08-04T15:22:56.920Z,33.5871667,-116.8036667,7.28,0.41,ml,18,86,0.03366,0.1,ci,ci39329959,2020-08-05T22:37:01.528Z,"13km WNW of Anza, CA",earthquake,0.26,0.48,0.04,6,reviewed,ci,ci
2020-08-04T15:21:46.181Z,18.7807,-69.2869,88.77,3.2,ml,,132,0.514,0.6,us,us6000b9be,2020-08-04T23:24:14.290Z,"3 km WNW of Hato Mayor del Rey, Dominican Republic",earthquake,5.1,10.8,0.062,34,reviewed,us,us
2020-08-04T15:17:25.427Z,59.2116,-153.5888,116.5,1.6,ml,,,,0.31,ak,ak0209z4niy7,2020-08-19T20:53:00.484Z,"64 km SE of Pope-Vannoy Landing, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-08-04T15:14:20.356Z,54.6734,-161.2717,25.5,1.6,ml,,,,0.37,ak,ak0209z4munp,2020-08-19T20:53:00.020Z,"79 km ESE of King Cove, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-08-04T15:13:15.620Z,33.8668333,-117.8306667,6.48,1.2,ml,29,120,0.05138,0.19,ci,ci39329943,2020-08-04T23:57:04.950Z,"3km SW of Yorba Linda, CA",earthquake,0.36,0.61,0.139,30,reviewed,ci,ci
